poiID,poiName,overview,xmlID,street,town,postcode,area,county,country,telephoneTitle1,telephone,telephone1,telephoneDetail1,telephoneTitle2,telephone2,telephoneDetail2,telephoneTitle3,telephone3,telephoneDetail3,url,url2,url3,ferry,tram,monorail,train,lightRail,tube,bus,openingTimes,monthsClosed,daysClosed,wheelchairAccess,wheelchairAccessText,foodAndDrink,Shop,guidedTours,audioTours,toursText,adult,concessions,child,childText,priceText,Price - Don’t Touch,currency,lat,long,indoor,timeInMins,unmissable,topChoice,theme,seoURL,metaTITLE,metaDESC,cuisine,priceCat,taxonomy - Don’t Touch,additional_info - Don’t touch,whatsOnTitle1,whatsOnTicketPrice1,whatsOnTheme1,whatsOnDescription1,boxOfficeTelephone1,whatsOnURL1,whatsOnStartDate1,whatsOnEndDate1,whatsOnRepeat1,whatsOnTitle2,whatsOnTicketPrice2,whatsOnTheme2,whatsOnDescription2,boxOfficeTelephone2,whatsOnURL2,whatsOnStartDate2,whatsOnEndDate2,whatsOnRepeat2,whatsOnTitle3,whatsOnTicketPrice3,whatsOnTheme3,whatsOnDescription3,boxOfficeTelephone3,whatsOnURL3,whatsOnStartDate3,whatsOnEndDate3,whatsOnRepeat3,whatsOnTitle4,whatsOnTicketPrice4,whatsOnTheme4,whatsOnDescription4,boxOfficeTelephone4,whatsOnURL4,whatsOnStartDate4,whatsOnEndDate4,whatsOnRepeat4,whatsOnTitle5,whatsOnTicketPrice5,whatsOnTheme5,whatsOnDescription5,boxOfficeTelephone5,whatsOnURL5,whatsOnStartDate5,whatsOnEndDate5,whatsOnRepeat5,whatsOnTitle6,whatsOnTicketPrice6,whatsOnTheme6,whatsOnDescription6,boxOfficeTelephone6,whatsOnURL6,whatsOnStartDate6,whatsOnEndDate6,whatsOnRepeat6,whatsOnTitle7,whatsOnTicketPrice7,whatsOnTheme7,whatsOnDescription7,boxOfficeTelephone7,whatsOnURL7,whatsOnStartDate7,whatsOnEndDate7,whatsOnRepeat7,whatsOnTitle8,whatsOnTicketPrice8,whatsOnTheme8,whatsOnDescription8,boxOfficeTelephone8,whatsOnURL8,whatsOnStartDate8,whatsOnEndDate8,whatsOnRepeat8,whatsOnTitle9,whatsOnTicketPrice9,whatsOnTheme9,whatsOnDescription9,boxOfficeTelephone9,whatsOnURL9,whatsOnStartDate9,whatsOnEndDate9,whatsOnRepeat9,whatsOnTitle10,whatsOnTicketPrice10,whatsOnTheme10,whatsOnDescription10,boxOfficeTelephone10,whatsOnURL10,whatsOnStartDate10,whatsOnEndDate10,whatsOnRepeat10,whatsOnTitle11,whatsOnTicketPrice11,whatsOnTheme11,whatsOnDescription11,boxOfficeTelephone11,whatsOnURL11,whatsOnStartDate11,whatsOnEndDate11,whatsOnRepeat11,whatsOnTitle12,whatsOnTicketPrice12,whatsOnTheme12,whatsOnDescription12,boxOfficeTelephone12,whatsOnURL12,whatsOnStartDate12,whatsOnEndDate12,whatsOnRepeat12,whatsOnTitle13,whatsOnTicketPrice13,whatsOnTheme13,whatsOnDescription13,boxOfficeTelephone13,whatsOnURL13,whatsOnStartDate13,whatsOnEndDate13,whatsOnRepeat13,whatsOnTitle14,whatsOnTicketPrice14,whatsOnTheme14,whatsOnDescription14,boxOfficeTelephone14,whatsOnURL14,whatsOnStartDate14,whatsOnEndDate14,whatsOnRepeat14,whatsOnTitle15,whatsOnTicketPrice15,whatsOnTheme15,whatsOnDescription15,boxOfficeTelephone15,whatsOnURL15,whatsOnStartDate15,whatsOnEndDate15,whatsOnRepeat15,whatsOnTitle16,whatsOnTicketPrice16,whatsOnTheme16,whatsOnDescription16,boxOfficeTelephone16,whatsOnURL16,whatsOnStartDate16,whatsOnEndDate16,whatsOnRepeat16,whatsOnTitle17,whatsOnTicketPrice17,whatsOnTheme17,whatsOnDescription17,boxOfficeTelephone17,whatsOnURL17,whatsOnStartDate17,whatsOnEndDate17,whatsOnRepeat17,whatsOnTitle18,whatsOnTicketPrice18,whatsOnTheme18,whatsOnDescription18,boxOfficeTelephone18,whatsOnURL18,whatsOnStartDate18,whatsOnEndDate18,whatsOnRepeat18,whatsOnTitle19,whatsOnTicketPrice19,whatsOnTheme19,whatsOnDescription19,boxOfficeTelephone19,whatsOnURL19,whatsOnStartDate19,whatsOnEndDate19,whatsOnRepeat19,related,Image Required,SEO file name,caption,credit,number,source,photographer,agency description,info,,imageName
madrid_sight_0172,Cine Doré,"<p>A beautiful 1920s cinema, <strong>Cine Dor&eacute;</strong>&nbsp;is now the headquarters of the National Film Institute. There are two screens showing an excellent selection of classic and contemporary films at very reasonable prices. During the summer, films are also shown on an outdoor screen on the terrace (advance booking is required). The caf&eacute; in the foyer is a good place to meet up with friends.</p>","TT_MADRID056ENTVEN_002, TT_MADRID108BESRES_010",Calle de Santa Isabel 3,Madrid,28012,Old Madrid,,Spain,,91 369 11 25,91 369 49 23,,,,,,,,www.mcu.es/cine/MC/FE/CineDore/,,,,,,,,Antón Martín,,Cinema: Tue–Sun (film times vary); Café: 5pm–12:45am Tue–Sun; Bookshop: 5:30–10pm Tue–Sun,,Mon,TRUE,,TRUE,TRUE,,,,2.5,2,0,€20 for a 10-session ticket; €15 for a 10-session student ticket,,,EUR,40.411599,-3.699076,TRUE,,FALSE,FALSE,Entertainment and Nightlife,,,,,,Entertainment Venues |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plaza de Santa Ana, Teatro Español",FALSE,cine_dormadrid_dreamstime_686524.jpg,Detailing on the Cine Doré,&#169;Dreamstime.com/Emadrazo,686524,Dreamstime,Emadrazo,Cine dore building in Madrid.,,Entertainment and Nightlife,
madrid_sight_0174,Círculo de Bellas Artes,"<p>While the golden age of the Arts Club was in the 1920s and 1930s, the <strong>C&iacute;rculo de Bellas Artes</strong>&nbsp;cultural foundation is still thriving today.</p><p>Since 1926, it has been housed in this building designed by Antonio Palacios, architect of the Palacio de Comunicaciones. The building has a vast ballroom, exhibition halls, a theatre, library and studios for use by artists and sculptors. As well as exhibitions, workshops and lectures, it hosts cultural and social events, such as the Carnival Masquerade Ball held every February.</p><p>Although the foundation is for members only, the token admission fee gives visitors access to parts of the building, including the caf&eacute;. Known as La Pecera (Fishbowl) for its large windows, it is a great place to observe life on the Calle de Alcal&aacute;. There is also a cinema at a separate entrance.</p>","TT_MADRID046ARCSIG_005, EWTG_MADRID073CIRDE, TT_MADRID086DOWMAD_004",Calle Alcalá 42,Madrid,28014,Downtown Madrid,,Spain,,91 360 54 00,,,,,,,,,www.circulobellasartes.com,,,,,,,,Banco de España,,"11am–2pm & 5–9pm Tue–Sat, 11am–2pm Sun",,Mon,,,TRUE,TRUE,TRUE,,,3,3,3,,,,EUR,40.4185253,-3.6964888,TRUE,,FALSE,Historic Sights and Landmarks,"Historic Sights and Landmarks, Art Galleries and Museums",Círculo de Bellas Artes | Madrid | DK Trip Planner,Círculo de Bellas Artes is a thriving cultural foundation in Madrid. Browse DK Trip Planner for Madrid’s top cultural centres and Círculo de Bellas Artes.,,,,Architectural Sights |,,Alberto García-Alix: Self-Portraits,Tickets €3.00,Art Shows and Exhibitions,"<p>Alberto Garc&iacute;a-Alix: Self-Portraits does not feature self-portraits in the conventional sense, but images in which the award-winning Spanish photographer feels his essential self is reflected.</p>",91 360 54 00,www.circulobellasartes.com/evento.php?s=exposiciones&id=189,31st July 2014,28th September 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casa de las Siete Chimeneas, Iglesia de San José, Museo Thyssen-Bornemisza, Real Academia de Bellas Artes, Teatro Nacional de la Zarzuela",TRUE,c_rculo_bellas_artes_madrid_robert_harding_817_381290.jpg,View of Círculo de Bellas Artes,&#169;Robert Harding Picture Library/age fotostock/Adrian Dominguez,817-381290,Robert Harding,Adrian Dominguez,"View of Circulo de Bellas Artes from a terrace in Madrid, Spain",,"Historic Sights and Landmarks, Art Galleries and Museums",
madrid_sight_0177,Sala Clamores,"<p>Roomy jazz venue <strong>Sala Clamores</strong>&nbsp;also books blues, reggae and gospel acts and, occasionally, Flamenco. The atmosphere is laid back and the audience really gets into the swing of things. Look out for the weekend jam sessions.</p>",TT_MADRID060NIGOUT_008,Calle de Alburquerque 14,Madrid,28010,Chueca and Malasaña,,Spain,,91 445 54 80,,,,,,,,,www.salaclamores.com,,,,,,,,Bilbao,,"6pm–2am Sun–Thu, 6pm–5:30am Fri & Sat",,,,,,,,,,,,,,,,EUR,40.43114981,-3.700968436,TRUE,,FALSE,FALSE,Entertainment and Nightlife,,,,,,Nights Out | Nightlife |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Entertainment and Nightlife,
madrid_sight_0178,Colegiata de San Isidro,"<p>The twin-towered <strong>Colegiata de San Isidro</strong>&nbsp;was built in the Baroque style for the Jesuits in the mid-17th century. It was used as Madrid&rsquo;s unofficial cathedral until 1993 when Nuestra Se&ntilde;ora de la Almudena was finally completed and consecrated by the pope.</p><p>After Carlos III (1759&ndash;88) expelled the influential Jesuit order from Spain in 1767, he commissioned Ventura Rodr&iacute;guez to redesign the church&rsquo;s interior. It was then re-dedicated to St Isidore, Madrid&rsquo;s patron saint and, two years later, the saint&rsquo;s remains were brought here from the Iglesia de San Andr&eacute;s. The Colegiata was returned to the Jesuits during the reign of Fernando VII (1814&ndash;33).</p>","EWTG_MADRID050COLDE, TT_MADRID108BESRES_002",Calle de Toledo 37,Madrid,28005,Old Madrid,,Spain,,91 369 20 37,,,,,,,,,www.congregacionsanisidro.org,,,,,,,,La Latina,,7:30am–1pm & 6–9pm daily,,,,,,,,,,,,,,,,EUR,40.412692,-3.707573,TRUE,,FALSE,FALSE,Religious Buildings,,,,,,Old Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercado de la Cebada, Palacio de Santa Cruz, Plaza Mayor",FALSE,colegiata_san_isidro_madrid_rhpl_817_286316.jpg,Colegiata de San Isidro interior ,&#169;Bjanka Kadic,817-286316,RHPL,Bjanka Kadic,"Interior of the Colegiata de San Isidro, Madrid, Spain",,Religious Buildings,
madrid_sight_0180,Con 2 Fogones,"<p><strong>Con 2 Fogones</strong> is&nbsp;vibrantly decorated restaurant with a similarly colourful and original menu, which includes squid meatballs with wild rice or tuna tataki. The set lunch, offered on weekdays, is a steal.</p>",EWTG_MADRID169AROLA_024,Calle San Bernardino 9,Madrid,28015,Downtown Madrid,,Spain,,91 559 63 26,,,,,,,,,www.condosfogones.com,,,,,,,,"Plaza de España, Noviciado",,Daily,,,,,,,,,,,,,,,,EUR,40.42508859,-3.710082471,TRUE,,FALSE,FALSE,Food and Drink,,,,Contemporary Spanish,£,Where To Eat and Drink | | Around La Castellana |,cuisine: Modern Spanish |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Food and Drink,
madrid_sight_0182,Congreso de los Diputados,"<p>The imposing yet attractive <strong>Congreso de los Diputados</strong> building&nbsp;is home to the Spanish parliament, the Cortes. Built in the mid-19th century, it is characterized by Classical columns, heavy pediments and bronze lions. It was here, in 1981, that Colonel Tejero of the Civil Guard held the deputies at gunpoint, as he tried to spark off a military coup. His failure was seen as an indication that democracy was firmly established in Spain.</p>",EWTG_MADRID078CONDE,Plaza de las Cortes,Madrid,28071,Downtown Madrid,,Spain,,91 390 65 25,91 390 65 26,,,,,,,,congreso.es,,,,,,,,Sevilla,,10:30am–12:30pm Sat (tours only),Aug,Public hols,TRUE,,,,TRUE,,,0,0,0,,,,EUR,40.416446,-3.696553,TRUE,,FALSE,FALSE,Historic Sights and Landmarks,,,,,,Bourbon Madrid |,no_photography |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ateneo de Madrid, Museo Thyssen-Bornemisza, Teatro Nacional de la Zarzuela, Westin Palace",FALSE,congreso_los_diputados_madrid_glow_iblwmi02234260.jpg,Classical columns of the Congreso de los Diputados,&#169;Glow Images/Michael Weber,iblwmi02234260,Glow,Michael Weber,iblwmi02234260,,Historic Sights and Landmarks,
madrid_sight_0907,Corral de la Morería,"<p>Perched on the corner of this pleasant plaza overlooking the city&rsquo;s cathedral, the <strong>Corral de la Morer&iacute;a</strong> is one of Madrid&rsquo;s most prestigious flamenco venues. Patronised by the rich and famous (Rock Hudson, Ronald Reagan and Keith Richards are among the glitterati who have crossed the threshold) and hosting some celebrated acts, the Corral is not cheap, but it is likely to be a memorable experience.</p>",,Calle Morería 17,Madrid,28005,Old Madrid,,Spain,,91 365 84 46,,,,,,,,,www.corraldelamoreria.com,,,,,,,,La Latina,,7pm–2am daily (show at 8:30pm & 10:30pm),,,,,,,,,,,,,,,,EUR,40.412734,-3.714164,TRUE,,FALSE,FALSE,Entertainment and Nightlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Entertainment and Nightlife,
madrid_sight_0183,Cornucopia,"<p>The American-run, art-filled <strong>Cornucopia</strong>&nbsp;restaurant gives trans-Atlantic treatment to Spanish fare. Great value set menus inspired by seasonal ingredients, plus a host of delicious desserts, such as chocolate almond torte and&nbsp;banana panacotta with cinnamon cookie crust.&nbsp;</p>",TT_MADRID095SPERES_003_R09_055,Calle Navas de Tolosa 9,Madrid,28013,Downtown Madrid,,Spain,,91 521 38 96,,,,,,,,,www.restaurantecornucopia.com,,,,,,,,"Callao, Ópera",,Daily,,,,,,,,,,,,,,,"For a three course meal for one with half a bottle of wine (or equivalent meal), taxes and extra charges. : under €25",EUR,40.41910434,-3.707245636,TRUE,,FALSE,FALSE,Food and Drink,,,,Fusion,££,Downtown Madrid | Specialist Restaurants | Restaurant |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Food and Drink,
madrid_sight_0184,Cosme,"<p>Chic <strong>Cosme</strong>&nbsp;offers modern interpretations of traditional Mediterranean recipes, such as hake with squid ink pasta, or duck with asparagus risotto. Brilliant value set lunch menu.&nbsp;</p>",EWTG_MADRID171FURAFI_011,Calle del Duque de Sesto 25,Madrid,28009,Further Afield,,Spain,,91 431 67 80,,,,,,,,,restaurantecosme.com,,,,,,,,"O’Donnell, Príncipe de Vergara",,Mon–Sat,Aug,"Sun, 1 Jan, 25 Dec",,TRUE,,,,,,,,,,,,EUR,40.422546,-3.675458,TRUE,,FALSE,FALSE,Food and Drink,,,,Mediterranean,££,Where To Eat and Drink | | Further Afield |,cuisine: Mediterranean | additional_info: Closed Sun |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Food and Drink,
madrid_sight_0188,Cuenllas,"<p>The <strong>Cuenllas</strong>&nbsp;delicatessen is the place for top-quality cured meats and cheeses. Spanish cheeses include Queso Manchego, made from sheep&rsquo;s milk, and the blue cheese, Cabrales. For the finest cured hams, buy jam&oacute;n Ib&eacute;rico or Pata Negra &ndash; a breed of pig fed only on acorns.</p>",TT_MADRID048TOP10_010,Calle Ferraz 3–5,Madrid,28008,,,Spain,,91 559 17 05,91 547 31 33,,,,,,,,www.cuenllas.es,,,,,,,,Ventura Rodríguez,,<p><strong>Restaurant</strong>: noon–midnight Mon–Sat</p><p><strong>Shop</strong: 9am–2:30pm & 5–8:30pm Mon–Sat,,,,,,,,,,,,,,,,EUR,40.425827,-3.717025,,,FALSE,FALSE,Shopping,,,,,,Top 10 Spanish Theme Shops | Shopping |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Shopping,
,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,,
madrid_sight_0908,Del Diego,"<p>There is a smooth American feel to <strong>Del Diego</strong>, a&nbsp;1980s cocktail bar tucked away behind Gran V&iacute;a. The cocktails are expertly mixed by the hyper-efficient staff with the vodka, advocaat and apricot brandy &ldquo;Diego&rdquo; the house special. The margaritas, mojitos and daiquiris are superb too.</p>",,Calle Reina 12,Madrid,28004,Downtown Madrid,,Spain,,91 523 31 06,,,,,,,,,www.deldiego.com,,,,,,,,Gran Vía,,"7pm–3am Mon–Thu, 7pm–3:30am Fri & Sat",Aug,Sun,,,,,,,,,,,,,,EUR,40.420043,-3.699286,TRUE,,FALSE,FALSE,Cafés and Bars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Cafés and Bars,
madrid_sight_0192,Delic,"<p>A hipster favourite on the charming Plaza de la Paja, <strong>Delic</strong> is the perfect spot for a leisurely meal, whether its a light lunch of marinated salmon skewers or Moroccan meatballs, tea and a choice of cakes in the afternoon, or an indulgent cocktail in the evening.</p>",EWTG_MADRID166OLDMAD_005,Costanilla San Andrés 14,Madrid,28005,Old Madrid,,Spain,,91 364 54 50,,,,,,,,,www.delic.es,,,,,,,,La Latina,,"Daily, Mon dinner only",,,,,,,,,,,,,,,,EUR,40.41255459,-3.711895645,TRUE,,FALSE,FALSE,Food and Drink,,,,International,£,Where To Eat and Drink | | Old Madrid |,cuisine: Café | additional_info: Closed Mon lunch |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,delic_madrid.jpg,Interior of Delic,&#169;Delic,,,,,,Food and Drink,
madrid_sight_0194,Dionisos Chueca,"<p>Greek restaurant<strong> Dionisos Chueca&nbsp;</strong>boasts a stylish, authentically Greek interior and a delicious menu. Specialities include moussaka, Greek salad and swordfish with potatoes.</p>",EWTG_MADRID169AROLA_026,Calle San Gregorio 11,Madrid,28004,Chueca and Malasaña,,Spain,,91 319 77 31,,,,,,,,,www.dionisos-bcn.com,,,,,,,,Chueca,,Daily,,,,,,,,,,,,,,,,EUR,40.42366337,-3.697352707,TRUE,,FALSE,FALSE,Food and Drink,,,,Mediterranean,££,Where To Eat and Drink | | Around La Castellana |,cuisine: Greek |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Food and Drink,
madrid_sight_0196,DiverXO,"<p>Having&nbsp;trained at London&rsquo;s Hakkasan and Nobu, Chef David Mu&ntilde;oz was awarded his second Michelin star in 2011 for his exceptional Spanish-Asian fusion cuisine served at <strong>DiverXO</strong>. Try the delectable chile crab, a speciality of the young Spanish chef.&nbsp;The restaurant has three tasting menus that range from &euro;75 to &euro;120 and seats only 30 people so booking is essential. Reservations cannot be made more than 30 days in advance.</p>",TT_MADRID068RESTAU_021_R13,Calle Pensamiento 28,Madrid,28020,Further Afield,,Spain,,91 570 07 66,,,,,,,,,www.diverxo.com,,,,,,,,Tetuán,,"Tue–Sat, dinner only",Aug,"Sun, Mon, 25 & 31 Dec",TRUE,,,,,,,,,,,,"For a three course meal for one with half a bottle of wine (or equivalent meal), taxes and extra charges. : over €70",EUR,40.45876598,-3.695323573,TRUE,,FALSE,Food and Drink,Food and Drink,DiverXO | Madrid | DK Trip Planner,Chef David Muñoz was awarded his second Michelin star in 2011 for his exception cuisine served at DiveXO. Browse DK Trip Planner for where to eat in Madrid.,,Fusion,£££,Restaurants | Restaurant |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,diverxo_madrid.jpg,Quirky décor of DiverXO,&#169;DiverXo/Vcrown,,,Vcrown,,,Food and Drink,
madrid_sight_0197,Donnafugata,"<p><strong>Donnafugata</strong>&nbsp;specialises in Sicilian cuisine, like seafood ravioli and excellent wood-fired pizzas.&nbsp;Finish with tiramisu or rich chocolate truffles.</p>",EWTG_MADRID166OLDMAD_022,Calle Conde de Lemos 3,Madrid,28013,Old Madrid,,Spain,,915 59 31 81,,,,,,,,,www.graziemille.es/donnafugata,,,,,,,,Ópera,,Daily,,,,,,,,,,,,,,,,EUR,40.41658684,-3.710047603,TRUE,,FALSE,FALSE,Food and Drink,,,,Italian,££,Where To Eat and Drink | | Old Madrid |,cuisine: Italian |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Food and Drink,
,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,,
madrid_sight_0200,Edificio Grassy,"<p>Designed by Eladio Laredo on a small sliver of land between the Gran V&iacute;a and the Calle de Caballero de Gracia, the <strong>Edificio Grassy</strong>&nbsp;boasts a circular end-tower similar to that of the nearby Edificio Metropolis. It is crowned by a round, two-tiered colonnade.</p><p>This Madrid landmark was built in 1917 and became known as the Grassy building in the 1950s, after the jewellery shop that has occupied the ground floor since then. The prestigious jewellery firm, established in 1923, specializes in watches and, in the basement, is the Museo de Reloj Grassy, a collection of 500 timepieces from the 16th to 19th centuries, including rare clocks which belonged to European royalty.</p>",EWTG_MADRID049EDIGRA,Gran Vía 1,Madrid,28013,Downtown Madrid,,Spain,,91 532 10 07,,,,,,,,,,,,,,,,,"Sevilla, Banco de España",,,,,,,,,,,,,,,,,,EUR,40.4190752,-3.6974896,TRUE,,FALSE,FALSE,Historic Sights and Landmarks,,,,,,Old Madrid |,"additional_info: Museum: 5–6pm Thu, noon–1pm Fri |",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edificio Metrópolis, Edificio Telefónica",FALSE, ,,,,,,,,Historic Sights and Landmarks,
